Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]	Freezing event [flag]
1	0.0078125	0.101827733349439	-0.208029103378707	1.33045004629816	17.445870073694	-3.6271938828388	19.6522904731741	0
2	0.015625	-0.218750936746602	-0.789109076681652	0.6153369609124	-3.8207119185774	-10.3503804520472	33.8124077972157	0
3	0.0234375	0.39086827631408	-0.301314069872041	0.940580413776183	29.6870982254326	-15.8087436603515	19.9757401707822	0
4	0.03125	0.249237245523018	-0.268347814094042	0.824477088959603	16.2267092529265	-12.198634469287	24.079325346467	0
5	0.0390625	-0.000251125225620805	-0.548076886181828	0.583695245309999	8.59905006899222	-11.0005534032278	25.3510955579276	0
6	0.046875	0.376834244155234	-0.366151164429004	0.976845689983897	32.4163756055746	-19.3397120086186	3.68397912440659	0
7	0.0546875	0.414774449728075	-0.347959825537337	1.0818697199459	21.1575280659841	-22.1303415911867	22.2469663013932	0
8	0.0625	-0.103202949381784	-0.584474431299543	0.880463486241864	1.52499779941343	-21.8676005851061	56.8547971125583	0
9	0.0703125	-0.299800590721922	-0.408206253594138	0.911211493126116	9.80258521700436	-22.9405203303452	56.2941798179209	0
10	0.078125	-0.203790359914779	-0.0422134519992731	1.0876982855134	20.3109260120821	-20.1730236993527	22.7019004970736	0
11	0.0859375	-0.0190343985853026	-0.22210412932659	1.08101237336945	10.936650802576	-14.024861514024	11.5477368223948	0
12	0.09375	0.00868673312129708	-0.233841114953206	1.045949075273	11.4461537267779	-11.1359093428707	10.5159609762723	0
13	0.1015625	0.0580957440391427	-0.367791587130634	0.999379130476333	5.83100091169117	-11.4379667636249	14.3489520870227	0
14	0.109375	0.0441782729471144	-0.395148429415741	0.962802997859753	4.66417366574111	-10.905990254955	20.5861164173905	0
15	0.1171875	-0.0133179309805362	-0.377796820914534	0.973331631385135	3.25141997872539	-12.1391762852298	23.0721835283829	0
16	0.125	0.00744991169561508	-0.360573396377079	0.972105588564174	0.327487356832799	-12.3940925269418	17.999812974202	0
17	0.1328125	0.0299303150716973	-0.304705488508142	0.979811522627355	-1.05040917404814	-14.0020370118526	14.0876450639097	0
18	0.140625	0.0697765340123429	-0.279535722088693	0.969324479759937	-2.14345591671259	-14.4664673100561	13.7027861012604	0
19	0.1484375	0.0987280573014102	-0.29320257206669	0.960621514302666	-3.64569026863884	-17.1095901651096	14.6632882933032	0
20	0.15625	0.0836497241955158	-0.232348179073039	0.99223353077376	-3.26399821699848	-19.668107553614	20.8417533880596	0
21	0.1640625	0.0391570235097309	-0.238504706677452	0.993884550286472	-4.36389953663398	-20.8795188786549	21.4497547966035	0
22	0.171875	0.0819048707906789	-0.247151414683191	0.985640093033189	-4.97705787456147	-23.9203665851871	22.353657427882	0
23	0.1796875	0.00513980219013383	-0.246931684985873	0.978881732466932	-5.39168201376989	-25.3249248666406	25.3457694759031	0
24	0.1875	0.0320478962622923	-0.278363186640748	0.97430828093933	-5.44405151278456	-26.7199624914332	24.3070449610341	0
25	0.1953125	0.0801980902360268	-0.236334011032982	0.988481832998756	-1.93681396073028	-27.5490382014017	25.0801569710555	0
26	0.203125	0.00142149499376757	-0.262517548885473	0.951647227367445	-4.7357564368266	-27.9155526406176	30.7551232118445	0
27	0.2109375	-0.0533633345830912	-0.295341433499772	0.929147002678996	-4.62141722980621	-27.0012381177891	28.3109018911089	0
28	0.21875	-0.0312961240505047	-0.282711158403616	0.945213574173628	0.377025300488935	-27.7786746273143	21.9044620268089	0
29	0.2265625	-0.105747019287575	-0.286939293529176	0.954753346012528	-2.61692919763817	-24.6350618539242	21.0591712283494	0
30	0.234375	-0.287733139065907	-0.361515138047378	0.881757567838953	-6.38257974556209	-26.5841364036302	12.537408679863	0
31	0.2421875	-0.133894783829647	-0.291150263378619	0.950524547480985	0.564240425211851	-30.3719423844192	-20.8288107598769	0
32	0.25	0.0959355433045324	-0.248341495853255	1.10401510258493	-2.9626474876643	-19.1087850587459	-24.9264429025403	0
33	0.2578125	0.0471767370399497	-0.267596650855094	1.14707536453599	-8.66120459429964	-13.0555142617001	-10.5637624714438	0
34	0.265625	-0.0912301706469065	-0.293649075244966	0.994573341422979	-15.9780117970132	-5.91671427306375	2.86083269899461	0
35	0.2734375	0.154894866111729	-0.285756455623854	0.894882496871364	-13.642286309554	1.80686044032147	13.5172975688326	0
36	0.28125	0.0781675362103101	-0.258150328622897	1.011710086995	-10.2507540419571	5.79984204723984	29.2633628938439	0
