Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]	Freezing event [flag]
1	0.0078125	1.43930609630187	-0.219516850473101	1.43446690058287	34.2021290511364	-77.1835319956197	-158.837537213218	0
2	0.015625	1.88945342713257	-0.0651774224160199	1.44432707134935	17.7847171942148	-49.6106949866011	-103.058520536549	0
3	0.0234375	2.54726337763583	-0.0512465276627506	1.39030528877452	25.5839988931888	-21.1137061382674	-70.9346519183665	0
4	0.03125	2.68722121301464	0.0401626302349508	1.44222238894873	20.5629390347291	0.340165048625504	-36.9061307100211	0
5	0.0390625	1.58332925810085	-0.461961255980466	1.13723905136791	-4.89258386704839	23.06545298266	31.6345557175461	0
6	0.046875	-0.180216941776649	-0.360516278976713	0.508527538717825	-25.9211270779667	11.5646993720115	66.7848524293848	0
7	0.0546875	-0.393190712385918	-0.288333381589641	0.328516980642342	-10.2107232890738	-9.52956432387204	39.0349592316499	0
8	0.0625	-0.493551404487204	-0.213752462572955	0.613330297593549	25.1661279623799	-28.8850066729041	24.1599372250606	0
9	0.0703125	-0.389019595166551	-0.152634319118337	0.938637287959448	29.9784395895726	-43.5400894753163	13.5157975550783	0
10	0.078125	-0.090498104994175	-0.150641245813763	1.1288139724549	26.6301854129746	-39.218216786347	13.1216620756349	0
11	0.0859375	0.36101522649549	0.0226529289775938	1.4824987089088	22.957141131591	-19.1089138059928	31.7894216978716	0
12	0.09375	0.422600237904141	0.0206811738077039	1.69887067801204	21.3719425121907	1.49331364399417	54.6990579325018	0
13	0.1015625	0.0572216716438668	0.0926499390186678	1.47318394603022	8.03118781380384	17.5625501981081	97.117991603534	0
14	0.109375	0.0349039864160182	0.0270747470380558	0.968723158241113	2.43607412633437	11.8904576705069	85.0231632622391	0
15	0.1171875	0.112435503216431	0.0201550919805583	0.80941992148846	8.40644711067239	5.50965134982566	63.8833962969461	0
16	0.125	0.215050963224653	-0.0107878057346456	0.828627989187598	13.993211759697	1.59961173065001	48.8792186590103	0
17	0.1328125	0.0871604024141052	-0.0112434114241735	0.828258927994403	11.4724159339438	-8.01755067080604	45.2235201916443	0
18	0.140625	0.02820449583822	-0.0372114840966604	0.872686946515615	9.53047886024809	-8.32450331890418	43.9937911955059	0
19	0.1484375	-0.0282179070621576	-0.0735107771211005	0.912152953663672	14.3820214261434	-6.68034644327798	20.1286722370075	0
20	0.15625	0.0686530248163547	-0.105460810477303	1.00678427501653	16.2955622723522	-0.157432635800329	4.18677495759363	0
21	0.1640625	0.140204189640977	-0.117083153565452	1.01786116429842	18.2525698973327	1.96196266454215	-3.51330386914979	0
22	0.171875	0.220708362102941	-0.128601683821744	1.05323141705339	17.4081455201114	6.21677190848777	2.46322086559119	0
23	0.1796875	0.228556103138946	-0.148412590497082	1.02475290041217	15.7008780633466	7.30724931368059	11.5807772901234	0
24	0.1875	0.171920562061619	-0.133743272148645	1.01180783982218	13.3071119468194	7.76380664494212	18.5041480926913	0
25	0.1953125	0.0913718643910074	-0.117222277833331	0.956241289445932	12.8846516600589	7.90793218392795	16.4760890342637	0
26	0.203125	0.021929893416225	-0.0787149858809884	0.935761569549556	14.1503014035479	7.18896571337574	6.53792653410874	0
27	0.2109375	0.0360360758517961	-0.0797480501641536	0.936203744657075	16.0658806176883	7.02019238348143	-3.06945684819101	0
28	0.21875	0.0937638052202179	-0.0785138211586054	0.952263092064439	17.3560333635128	5.9988089579551	-15.3498013693255	0
29	0.2265625	0.19905344825402	-0.0816253939763454	0.98877230300798	18.3482630365259	6.53991081250845	-21.277353474202	0
30	0.234375	0.226317260872	-0.08096489225014	0.997676360574803	17.4286880429969	6.18494322492362	-18.0743414772237	0
31	0.2421875	0.248739311914065	-0.106574847340086	1.00713391606599	15.2976632641385	6.93070867760179	-6.26545350127692	0
32	0.25	0.179659654787209	-0.107191028079444	0.988565640054231	13.3537456683444	7.317265754613	5.79421276768283	0
33	0.2578125	0.134823773987356	-0.120400857643578	0.984143825237463	13.0300307916113	8.51857368357379	8.23586920204781	0
34	0.265625	0.058573074828378	-0.105288855010446	0.963481105091635	12.7638583579349	9.41969591204222	3.77134047771283	0
35	0.2734375	0.0129999502123772	-0.0789595017133404	0.965770535514607	12.9021902505618	11.2797056312032	-9.41490220044254	0
