Frame #	Time [s]	ACC ML [g]	ACC AP [g]	ACC SI [g]	GYR ML [deg/s]	GYR AP [deg/s]	GYR SI [deg/s]	Freezing event [flag]
1	0.0078125	0.161528339371903	-0.303140868357136	0.961048329188842	-9.58569576635701	18.1870739284975	-4.89692874232828	0
2	0.015625	0.163949657320648	-0.302704216893197	0.971625859687143	-10.2725485530788	20.8177911269859	-5.52913651512775	0
3	0.0234375	0.125191732843746	-0.288187497492403	0.976967291815695	-11.7260631818543	26.0259370960016	-5.06060031368447	0
4	0.03125	0.141790791281889	-0.280107289406732	0.975515703711628	-12.4750392792782	29.3413049619885	-7.23200077827094	0
5	0.0390625	0.103008755804563	-0.265840379275265	0.997816691996304	-12.6439069862958	36.4325375502414	-4.52973509399517	0
6	0.046875	0.116548610622134	-0.257660922938957	0.990351414757609	-13.4014052455063	46.1576833600012	-7.57136009213209	0
7	0.0546875	0.0709153390270559	-0.254951759708385	1.00061337174065	-13.3445377389824	50.3951694286859	-5.69372627085113	0
8	0.0625	0.0378135759756071	-0.246965811693959	1.02449804316849	-15.0660656895029	61.6223978136784	-18.1543857644142	0
9	0.0703125	0.0645179028075881	-0.233305965712652	1.01962322487023	-15.528540937663	73.1074109907466	-27.6223600755285	0
10	0.078125	0.0482502125683776	-0.190141527472275	1.06194374205091	-15.2470875956875	80.004545455057	-30.2782199655848	0
11	0.0859375	-0.00872854922935454	-0.166170104123101	1.09790941979753	-16.0377717511344	92.8348159688671	-45.7664401753761	0
12	0.09375	0.0314622657644148	-0.203407897999504	1.12682662783375	-16.8242018574777	105.995395070493	-55.4138473973433	0
13	0.1015625	0.0378504166496236	-0.151184148633701	1.17117036682398	-13.937195536783	112.069179815523	-58.9109307136613	0
14	0.109375	0.138428659339721	-0.204823845861321	1.28439675402894	-11.393592279579	122.035142754724	-66.0807312785459	0
15	0.1171875	0.252193753143278	-0.166535731160108	1.48276919859603	-12.5281409068417	131.441561347352	-66.8498673658556	0
16	0.125	0.328821456268394	-0.245944940666254	1.56039157505447	-14.6770621224885	136.3962902539	-68.4169372040192	0
17	0.1328125	0.330843092022719	-0.334587887230474	1.61925679047705	-19.2784696919026	150.07185708411	-69.1480812491517	0
18	0.140625	0.176722466482357	-0.310611317808563	1.66069994917225	-20.2826979421324	159.493600099436	-57.5783935481909	0
19	0.1484375	0.0929606625186957	-0.297269488662962	1.66166208212344	-20.7928616254162	161.047545060145	-58.862830239504	0
20	0.15625	0.105115098365955	-0.182924167402842	1.58147221536339	-26.0884694863459	160.217476384243	-67.138907506016	0
21	0.1640625	0.502884519481395	-0.463944694329423	1.21247955278671	-21.9008837962812	165.722669932784	-95.4273288248907	0
